start,end,"duration [rev]",description,"CCD row",origin
3284.669684,3284.675744,0.006060,Malargue data loss,4,ObjectLog
3284.671205,3284.677617,0.006412,Malargue data loss,5,ObjectLog
3284.676555,3284.682715,0.006160,Malargue data loss,4,ObjectLog
3284.677492,3284.683497,0.006004,Malargue data loss,6,ObjectLog
3284.678487,3284.684857,0.006370,Malargue data loss,5,ObjectLog
3284.700611,3284.711103,0.010493,Malargue data loss,7,ObjectLog
3284.701590,3284.711103,0.009513,Malargue data loss,6,ObjectLog
3284.703132,3284.709549,0.006417,Malargue data loss,4,ObjectLog
3284.703342,3284.709754,0.006411,Malargue data loss,5,ObjectLog
3314.860856,3314.864214,0.003357,Payload data handling unit update,7,ObjectLog
3314.860864,3314.864206,0.003342,Payload data handling unit update,4,ObjectLog
3314.861046,3314.864214,0.003168,Payload data handling unit update,6,ObjectLog
3314.861108,3314.864205,0.003097,Payload data handling unit update,5,ObjectLog
3314.877052,3314.880001,0.002948,Payload data handling unit update,6,ObjectLog
3314.877075,3314.879993,0.002918,Payload data handling unit update,4,ObjectLog
3314.877137,3314.879988,0.002851,Payload data handling unit update,7,ObjectLog
3317.179304,3317.180924,0.001620,Micro-meteoroid hit,4,AGIS
3317.179304,3317.180924,0.001620,Micro-meteoroid hit,5,AGIS
3317.179304,3317.180924,0.001620,Micro-meteoroid hit,6,AGIS
3317.179304,3317.180924,0.001620,Micro-meteoroid hit,7,AGIS
3317.523399,3317.527307,0.003908,Malargue data loss,4,ObjectLog
3317.523442,3317.527362,0.003920,Malargue data loss,7,ObjectLog
3317.528148,3317.532159,0.004012,Malargue data loss,7,ObjectLog
3317.528518,3317.532159,0.003641,Malargue data loss,4,ObjectLog
3317.535072,3317.562850,0.027778,Malargue data loss,4,AGIS
3317.535072,3317.562850,0.027778,Malargue data loss,5,AGIS
3317.535072,3317.562850,0.027778,Malargue data loss,6,AGIS
3317.535072,3317.562850,0.027778,Malargue data loss,7,AGIS
3317.536760,3317.539889,0.003130,Malargue data loss,6,ObjectLog
3317.536879,3317.539885,0.003007,Malargue data loss,5,ObjectLog
3317.537041,3317.539885,0.002844,Malargue data loss,4,ObjectLog
3317.537094,3317.539891,0.002796,Malargue data loss,7,ObjectLog
3317.552084,3317.566025,0.013941,Malargue data loss,6,ObjectLog
3317.552088,3317.554968,0.002880,Malargue data loss,7,ObjectLog
3317.552089,3317.554916,0.002827,Malargue data loss,4,ObjectLog
3317.552108,3317.554928,0.002820,Malargue data loss,5,ObjectLog
3317.552199,3317.555020,0.002822,Malargue data loss,5,ObjectLog
3317.552200,3317.555024,0.002824,Malargue data loss,4,ObjectLog
3317.552239,3317.555084,0.002845,Malargue data loss,7,ObjectLog
3317.552298,3317.555095,0.002797,Malargue data loss,5,ObjectLog
3317.552328,3317.555159,0.002831,Malargue data loss,4,ObjectLog
3317.552383,3317.555499,0.003117,Malargue data loss,7,ObjectLog
3317.552434,3317.555347,0.002912,Malargue data loss,4,ObjectLog
3317.552449,3317.555245,0.002796,Malargue data loss,5,ObjectLog
3317.552537,3317.555468,0.002931,Malargue data loss,5,ObjectLog
3317.552559,3317.555447,0.002888,Malargue data loss,6,ObjectLog
3317.552619,3317.556025,0.003406,Malargue data loss,4,ObjectLog
3317.552745,3317.555901,0.003157,Malargue data loss,5,ObjectLog
3317.552756,3317.555594,0.002838,Malargue data loss,6,ObjectLog
3317.552769,3317.555549,0.002780,Malargue data loss,7,ObjectLog
3317.552834,3317.555670,0.002837,Malargue data loss,7,ObjectLog
3317.552864,3317.556122,0.003257,Malargue data loss,6,ObjectLog
3317.552942,3317.555878,0.002936,Malargue data loss,7,ObjectLog
3317.553149,3317.556082,0.002933,Malargue data loss,7,ObjectLog
3317.553180,3317.556089,0.002909,Malargue data loss,5,ObjectLog
3317.553297,3317.556255,0.002958,Malargue data loss,4,ObjectLog
3317.553366,3317.556515,0.003149,Malargue data loss,5,ObjectLog
3317.553380,3317.556191,0.002811,Malargue data loss,7,ObjectLog
3317.553402,3317.566025,0.012623,Malargue data loss,6,ObjectLog
3317.553460,3317.556714,0.003254,Malargue data loss,7,ObjectLog
3317.553545,3317.556853,0.003307,Malargue data loss,4,ObjectLog
3317.553614,3317.556461,0.002847,Malargue data loss,6,ObjectLog
3317.553759,3317.556666,0.002906,Malargue data loss,6,ObjectLog
3317.553788,3317.556684,0.002896,Malargue data loss,5,ObjectLog
3317.553948,3317.556971,0.003022,Malargue data loss,6,ObjectLog
3317.553957,3317.556920,0.002963,Malargue data loss,5,ObjectLog
3317.554049,3317.556917,0.002868,Malargue data loss,7,ObjectLog
3317.554133,3317.557167,0.003034,Malargue data loss,4,ObjectLog
3317.554195,3317.557350,0.003155,Malargue data loss,7,ObjectLog
3317.554205,3317.557048,0.002842,Malargue data loss,5,ObjectLog
3317.554248,3317.557442,0.003194,Malargue data loss,6,ObjectLog
3317.554318,3317.557313,0.002996,Malargue data loss,5,ObjectLog
3317.554459,3317.557844,0.003385,Malargue data loss,4,ObjectLog
3317.554583,3317.557567,0.002984,Malargue data loss,5,ObjectLog
3317.554619,3317.557793,0.003173,Malargue data loss,7,ObjectLog
3317.554714,3317.557564,0.002850,Malargue data loss,6,ObjectLog
3317.554837,3317.558099,0.003262,Malargue data loss,6,ObjectLog
3317.554840,3317.557618,0.002778,Malargue data loss,5,ObjectLog
3317.554893,3317.557748,0.002855,Malargue data loss,5,ObjectLog
3317.555029,3317.558596,0.003567,Malargue data loss,5,ObjectLog
3317.555072,3317.557850,0.002778,Malargue data loss,7,ObjectLog
3317.555121,3317.558602,0.003481,Malargue data loss,4,ObjectLog
3317.555140,3317.565925,0.010785,Malargue data loss,7,ObjectLog
3317.555419,3317.558853,0.003434,Malargue data loss,6,ObjectLog
3317.555874,3317.565936,0.010062,Malargue data loss,5,ObjectLog
3317.555877,3317.565970,0.010093,Malargue data loss,4,ObjectLog
3317.556147,3317.558955,0.002808,Malargue data loss,6,ObjectLog
3317.556238,3317.566025,0.009787,Malargue data loss,6,ObjectLog
3318.856619,3318.858239,0.001620,Micro-meteoroid hit,4,AGIS
3318.856619,3318.858239,0.001620,Micro-meteoroid hit,5,AGIS
3318.856619,3318.858239,0.001620,Micro-meteoroid hit,6,AGIS
3318.856619,3318.858239,0.001620,Micro-meteoroid hit,7,AGIS
3370.871929,3370.879570,0.007641,Cebreros data loss,5,ObjectLog
3374.891109,3374.892729,0.001620,Micro-meteoroid hit,4,AGIS
3374.891109,3374.892729,0.001620,Micro-meteoroid hit,5,AGIS
3374.891109,3374.892729,0.001620,Micro-meteoroid hit,6,AGIS
3374.891109,3374.892729,0.001620,Micro-meteoroid hit,7,AGIS
3402.865139,3402.868947,0.003808,Payload data handling unit update,5,ObjectLog
3407.296664,3407.298284,0.001620,Micro-meteoroid hit,4,AGIS
3407.296664,3407.298284,0.001620,Micro-meteoroid hit,5,AGIS
3407.296664,3407.298284,0.001620,Micro-meteoroid hit,6,AGIS
3407.296664,3407.298284,0.001620,Micro-meteoroid hit,7,AGIS
3412.033509,3412.038146,0.004637,Cebreros data loss,4,ObjectLog
3412.033559,3412.038146,0.004587,Cebreros data loss,6,ObjectLog
3412.033563,3412.037639,0.004076,Cebreros data loss,5,ObjectLog
3412.033911,3412.038146,0.004235,Cebreros data loss,7,ObjectLog
3421.436015,3421.437636,0.001621,Micro-meteoroid hit,4,AGIS
3421.436015,3421.437636,0.001621,Micro-meteoroid hit,5,AGIS
3421.436015,3421.437636,0.001621,Micro-meteoroid hit,6,AGIS
3421.436015,3421.437636,0.001621,Micro-meteoroid hit,7,AGIS
3446.169050,3446.174960,0.005911,New Norcia data loss,7,ObjectLog
3473.806153,3473.808005,0.001852,Micro-meteoroid hit,4,AGIS
3473.806153,3473.808005,0.001852,Micro-meteoroid hit,5,AGIS
3473.806153,3473.808005,0.001852,Micro-meteoroid hit,6,AGIS
3473.806153,3473.808005,0.001852,Micro-meteoroid hit,7,AGIS
3477.408005,3477.409163,0.001158,Micro-meteoroid hit,4,AGIS
3477.408005,3477.409163,0.001158,Micro-meteoroid hit,5,AGIS
3477.408005,3477.409163,0.001158,Micro-meteoroid hit,6,AGIS
3477.408005,3477.409163,0.001158,Micro-meteoroid hit,7,AGIS
3480.752913,3480.754070,0.001157,Micro-meteoroid hit,4,AGIS
3480.752913,3480.754070,0.001157,Micro-meteoroid hit,5,AGIS
3480.752913,3480.754070,0.001157,Micro-meteoroid hit,6,AGIS
3480.752913,3480.754070,0.001157,Micro-meteoroid hit,7,AGIS
3497.851524,3497.852912,0.001388,Micro-meteoroid hit,4,AGIS
3497.851524,3497.852912,0.001388,Micro-meteoroid hit,5,AGIS
3497.851524,3497.852912,0.001388,Micro-meteoroid hit,6,AGIS
3497.851524,3497.852912,0.001388,Micro-meteoroid hit,7,AGIS
3508.983005,3508.984625,0.001620,Micro-meteoroid hit,4,AGIS
3508.983005,3508.984625,0.001620,Micro-meteoroid hit,5,AGIS
3508.983005,3508.984625,0.001620,Micro-meteoroid hit,6,AGIS
3508.983005,3508.984625,0.001620,Micro-meteoroid hit,7,AGIS
3532.621893,3532.623514,0.001621,Micro-meteoroid hit,4,AGIS
3532.621893,3532.623514,0.001621,Micro-meteoroid hit,5,AGIS
3532.621893,3532.623514,0.001621,Micro-meteoroid hit,6,AGIS
3532.621893,3532.623514,0.001621,Micro-meteoroid hit,7,AGIS
3541.595736,3541.604514,0.008778,Micro-meteoroid hit,4,AGIS
3541.595736,3541.604514,0.008778,Micro-meteoroid hit,5,AGIS
3541.595736,3541.604514,0.008778,Micro-meteoroid hit,6,AGIS
3541.595736,3541.604514,0.008778,Micro-meteoroid hit,7,AGIS
3542.108554,3542.113737,0.005183,Station-keeping manoeuvre #21,4,ObjectLog
3542.109571,3542.113778,0.004207,Station-keeping manoeuvre #21,7,ObjectLog
3542.109713,3542.113779,0.004066,Station-keeping manoeuvre #21,6,ObjectLog
3542.109727,3542.113776,0.004049,Station-keeping manoeuvre #21,5,ObjectLog
3542.114236,3542.311458,0.197222,Station-keeping manoeuvre #21,4,AGIS
3542.114236,3542.311458,0.197222,Station-keeping manoeuvre #21,5,AGIS
3542.114236,3542.311458,0.197222,Station-keeping manoeuvre #21,6,AGIS
3542.114236,3542.311458,0.197222,Station-keeping manoeuvre #21,7,AGIS
3590.968984,3590.986308,0.017324,New Norcia data loss,4,ObjectLog
3603.247135,3603.251798,0.004663,AOCS anomaly,6,ObjectLog
3603.248192,3603.251788,0.003596,AOCS anomaly,7,ObjectLog
3603.248389,3603.251791,0.003402,AOCS anomaly,4,ObjectLog
3603.248648,3603.251789,0.003141,AOCS anomaly,5,ObjectLog
3603.250365,3605.226735,1.976370,AOCS anomaly,4,AGIS
3603.250365,3605.226735,1.976370,AOCS anomaly,5,AGIS
3603.250365,3605.226735,1.976370,AOCS anomaly,6,AGIS
3603.250365,3605.226735,1.976370,AOCS anomaly,7,AGIS
3611.783698,3611.785550,0.001852,Micro-meteoroid hit,4,AGIS
3611.783698,3611.785550,0.001852,Micro-meteoroid hit,5,AGIS
3611.783698,3611.785550,0.001852,Micro-meteoroid hit,6,AGIS
3611.783698,3611.785550,0.001852,Micro-meteoroid hit,7,AGIS
3623.125133,3623.132077,0.006944,Micro-meteoroid hit,4,AGIS
3623.125133,3623.132077,0.006944,Micro-meteoroid hit,5,AGIS
3623.125133,3623.132077,0.006944,Micro-meteoroid hit,6,AGIS
3623.125133,3623.132077,0.006944,Micro-meteoroid hit,7,AGIS
3625.088793,3625.099201,0.010408,Cebreros data loss,7,ObjectLog
3650.427216,3650.428836,0.001620,Micro-meteoroid hit,4,AGIS
3650.427216,3650.428836,0.001620,Micro-meteoroid hit,5,AGIS
3650.427216,3650.428836,0.001620,Micro-meteoroid hit,6,AGIS
3650.427216,3650.428836,0.001620,Micro-meteoroid hit,7,AGIS
3668.784623,3668.786012,0.001389,Micro-meteoroid hit,4,AGIS
3668.784623,3668.786012,0.001389,Micro-meteoroid hit,5,AGIS
3668.784623,3668.786012,0.001389,Micro-meteoroid hit,6,AGIS
3668.784623,3668.786012,0.001389,Micro-meteoroid hit,7,AGIS
3671.838558,3671.840178,0.001620,Micro-meteoroid hit,4,AGIS
3671.838558,3671.840178,0.001620,Micro-meteoroid hit,5,AGIS
3671.838558,3671.840178,0.001620,Micro-meteoroid hit,6,AGIS
3671.838558,3671.840178,0.001620,Micro-meteoroid hit,7,AGIS
3708.791567,3708.792724,0.001157,Micro-meteoroid hit,4,AGIS
3708.791567,3708.792724,0.001157,Micro-meteoroid hit,5,AGIS
3708.791567,3708.792724,0.001157,Micro-meteoroid hit,6,AGIS
3708.791567,3708.792724,0.001157,Micro-meteoroid hit,7,AGIS
3744.438557,3744.439946,0.001389,Micro-meteoroid hit,4,AGIS
3744.438557,3744.439946,0.001389,Micro-meteoroid hit,5,AGIS
3744.438557,3744.439946,0.001389,Micro-meteoroid hit,6,AGIS
3744.438557,3744.439946,0.001389,Micro-meteoroid hit,7,AGIS
3777.050117,3777.054193,0.004076,New Norcia data loss,4,ObjectLog
3821.368000,3821.377000,0.009000,Gap tuning based on AGIS residuals,4,AGIS
3821.368000,3821.377000,0.009000,Gap tuning based on AGIS residuals,5,AGIS
3821.368000,3821.377000,0.009000,Gap tuning based on AGIS residuals,6,AGIS
3821.368000,3821.377000,0.009000,Gap tuning based on AGIS residuals,7,AGIS
3849.833526,3849.837648,0.004122,Unknown,7,ObjectLog
4006.200317,4006.205919,0.005602,Payload data handling unit update,5,ObjectLog
4006.200487,4006.205919,0.005432,Payload data handling unit update,6,ObjectLog
4006.201681,4006.205917,0.004236,Payload data handling unit update,4,ObjectLog
4006.202456,4006.205914,0.003458,Payload data handling unit update,7,ObjectLog
4009.655776,4009.660459,0.004683,Station-keeping manoeuvre #22,5,ObjectLog
4009.656779,4009.660459,0.003680,Station-keeping manoeuvre #22,7,ObjectLog
4009.656945,4009.660458,0.003514,Station-keeping manoeuvre #22,4,ObjectLog
4009.656950,4009.660459,0.003508,Station-keeping manoeuvre #22,6,ObjectLog
4009.661452,4009.855896,0.194444,Station-keeping manoeuvre #22,4,AGIS
4009.661452,4009.855896,0.194444,Station-keeping manoeuvre #22,5,AGIS
4009.661452,4009.855896,0.194444,Station-keeping manoeuvre #22,6,AGIS
4009.661452,4009.855896,0.194444,Station-keeping manoeuvre #22,7,AGIS
4027.756875,4027.760200,0.003325,New Norcia data loss,5,ObjectLog
4032.705695,4032.709475,0.003779,Unknown,5,ObjectLog
4074.210062,4076.062840,1.852778,Payload data handling unit anomaly,4,AGIS
4074.210062,4076.062840,1.852778,Payload data handling unit anomaly,5,AGIS
4074.210062,4076.062840,1.852778,Payload data handling unit anomaly,6,AGIS
4074.210062,4076.062840,1.852778,Payload data handling unit anomaly,7,AGIS
4105.827489,4105.831422,0.003933,Malargue data loss,5,ObjectLog
4112.463000,4180.000000,67.537000,Decontamination 6,4,AGIS
4112.463000,4180.000000,67.537000,Decontamination 6,5,AGIS
4112.463000,4180.000000,67.537000,Decontamination 6,6,AGIS
4112.463000,4180.000000,67.537000,Decontamination 6,7,AGIS
4112.761864,4112.767897,0.006033,Decontamination 6,6,ObjectLog
4112.764659,4112.767897,0.003238,Decontamination 6,4,ObjectLog
4112.764749,4112.767897,0.003148,Decontamination 6,7,ObjectLog
4112.764763,4112.767897,0.003134,Decontamination 6,5,ObjectLog
4182.011053,4182.015177,0.004124,Payload data handling unit update,6,ObjectLog
4182.011607,4182.015183,0.003576,Payload data handling unit update,5,ObjectLog
4182.015616,4182.029505,0.013889,Payload data handling unit update,4,AGIS
4182.015616,4182.029505,0.013889,Payload data handling unit update,5,AGIS
4182.015616,4182.029505,0.013889,Payload data handling unit update,6,AGIS
4182.015616,4182.029505,0.013889,Payload data handling unit update,7,AGIS
4263.513814,4263.516966,0.003153,Station-keeping manoeuvre #23,7,ObjectLog
4263.513838,4263.516965,0.003127,Station-keeping manoeuvre #23,6,ObjectLog
4263.514125,4263.516966,0.002841,Station-keeping manoeuvre #23,4,ObjectLog
4263.514145,4263.516966,0.002821,Station-keeping manoeuvre #23,5,ObjectLog
4263.518393,4263.717004,0.198611,Station-keeping manoeuvre #23,4,AGIS
4263.518393,4263.717004,0.198611,Station-keeping manoeuvre #23,5,AGIS
4263.518393,4263.717004,0.198611,Station-keeping manoeuvre #23,6,AGIS
4263.518393,4263.717004,0.198611,Station-keeping manoeuvre #23,7,AGIS
4281.104760,4281.109380,0.004620,Unknown,6,ObjectLog
4317.756890,4317.761169,0.004279,Cebreros data loss,5,ObjectLog
4399.051420,4399.056185,0.004766,Station-keeping manoeuvre #24,4,ObjectLog
4399.051693,4399.056222,0.004529,Station-keeping manoeuvre #24,7,ObjectLog
4399.053207,4399.056224,0.003018,Station-keeping manoeuvre #24,6,ObjectLog
4399.053341,4399.056185,0.002844,Station-keeping manoeuvre #24,5,ObjectLog
4399.057280,4399.251724,0.194444,Station-keeping manoeuvre #24,4,AGIS
4399.057280,4399.251724,0.194444,Station-keeping manoeuvre #24,5,AGIS
4399.057280,4399.251724,0.194444,Station-keeping manoeuvre #24,6,AGIS
4399.057280,4399.251724,0.194444,Station-keeping manoeuvre #24,7,AGIS
4461.278216,4461.282339,0.004123,Malargue data loss,4,ObjectLog
4477.440612,4477.737834,0.297222,Phased-array antenna anomaly,4,AGIS
4477.440612,4477.737834,0.297222,Phased-array antenna anomaly,5,AGIS
4477.440612,4477.737834,0.297222,Phased-array antenna anomaly,6,AGIS
4477.440612,4477.737834,0.297222,Phased-array antenna anomaly,7,AGIS
4478.018390,4478.083667,0.065278,Phased-array antenna anomaly,4,AGIS
4478.018390,4478.083667,0.065278,Phased-array antenna anomaly,5,AGIS
4478.018390,4478.083667,0.065278,Phased-array antenna anomaly,6,AGIS
4478.018390,4478.083667,0.065278,Phased-array antenna anomaly,7,AGIS
4545.371166,4545.383666,0.012500,Phased-array antenna anomaly,4,AGIS
4545.371166,4545.383666,0.012500,Phased-array antenna anomaly,5,AGIS
4545.371166,4545.383666,0.012500,Phased-array antenna anomaly,6,AGIS
4545.371166,4545.383666,0.012500,Phased-array antenna anomaly,7,AGIS
4545.398800,4545.504050,0.105250,Phased-array antenna anomaly,4,AGIS
4545.398800,4545.504050,0.105250,Phased-array antenna anomaly,5,AGIS
4545.398800,4545.504050,0.105250,Phased-array antenna anomaly,6,AGIS
4545.398800,4545.504050,0.105250,Phased-array antenna anomaly,7,AGIS
4626.850471,4626.856553,0.006082,Station-keeping manoeuvre #25,7,ObjectLog
4626.851386,4626.856552,0.005166,Station-keeping manoeuvre #25,6,ObjectLog
4626.851799,4626.856553,0.004754,Station-keeping manoeuvre #25,5,ObjectLog
4626.852221,4626.856551,0.004330,Station-keeping manoeuvre #25,4,ObjectLog
4626.857276,4627.057276,0.200000,Station-keeping manoeuvre #25,4,AGIS
4626.857276,4627.057276,0.200000,Station-keeping manoeuvre #25,5,AGIS
4626.857276,4627.057276,0.200000,Station-keeping manoeuvre #25,6,AGIS
4626.857276,4627.057276,0.200000,Station-keeping manoeuvre #25,7,AGIS
4729.669775,4729.683664,0.013889,Malargue data loss,4,AGIS
4729.669775,4729.683664,0.013889,Malargue data loss,5,AGIS
4729.669775,4729.683664,0.013889,Malargue data loss,6,AGIS
4729.669775,4729.683664,0.013889,Malargue data loss,7,AGIS
4730.079969,4730.085037,0.005068,Malargue data loss,5,ObjectLog
4795.366299,4795.372140,0.005841,Scanning-law change,7,ObjectLog
4795.367430,4795.372142,0.004712,Scanning-law change,4,ObjectLog
4795.368219,4795.372141,0.003922,Scanning-law change,6,ObjectLog
4795.368448,4795.372141,0.003693,Scanning-law change,5,ObjectLog
4795.372552,4795.805885,0.433333,Scanning-law change,4,AGIS
4795.372552,4795.805885,0.433333,Scanning-law change,5,AGIS
4795.372552,4795.805885,0.433333,Scanning-law change,6,AGIS
4795.372552,4795.805885,0.433333,Scanning-law change,7,AGIS
4845.772323,4845.778124,0.005801,Micro-meteoroid hit,6,ObjectLog
4845.772927,4845.778122,0.005195,Micro-meteoroid hit,4,ObjectLog
4845.773131,4845.778120,0.004989,Micro-meteoroid hit,7,ObjectLog
4845.773606,4845.778123,0.004516,Micro-meteoroid hit,5,ObjectLog
4845.776718,4845.819773,0.043056,Micro-meteoroid hit,4,AGIS
4845.776718,4845.819773,0.043056,Micro-meteoroid hit,5,AGIS
4845.776718,4845.819773,0.043056,Micro-meteoroid hit,6,AGIS
4845.776718,4845.819773,0.043056,Micro-meteoroid hit,7,AGIS
4873.513784,4873.517579,0.003794,Micro-meteoroid hit,7,ObjectLog
4873.514018,4873.517578,0.003560,Micro-meteoroid hit,4,ObjectLog
4873.514029,4873.517578,0.003549,Micro-meteoroid hit,5,ObjectLog
4873.514376,4873.517576,0.003200,Micro-meteoroid hit,6,ObjectLog
4873.516995,4873.558662,0.041667,Micro-meteoroid hit,4,AGIS
4873.516995,4873.558662,0.041667,Micro-meteoroid hit,5,AGIS
4873.516995,4873.558662,0.041667,Micro-meteoroid hit,6,AGIS
4873.516995,4873.558662,0.041667,Micro-meteoroid hit,7,AGIS
4876.978000,4877.397000,0.419000,Gap tuning based on AGIS residuals,4,AGIS
4876.978000,4877.397000,0.419000,Gap tuning based on AGIS residuals,5,AGIS
4876.978000,4877.397000,0.419000,Gap tuning based on AGIS residuals,6,AGIS
4876.978000,4877.397000,0.419000,Gap tuning based on AGIS residuals,7,AGIS
4889.007564,4889.010934,0.003371,Cebreros data loss,6,ObjectLog
4965.730883,4965.753105,0.022222,Unknown,4,AGIS
4965.730883,4965.753105,0.022222,Unknown,5,AGIS
4965.730883,4965.753105,0.022222,Unknown,6,AGIS
4965.730883,4965.753105,0.022222,Unknown,7,AGIS
4999.084889,4999.088929,0.004040,New Norcia data loss,6,ObjectLog
4999.840083,4999.844302,0.004219,New Norcia data loss,4,ObjectLog
5012.284940,5012.289246,0.004306,New Norcia data loss,6,ObjectLog
5056.166409,5056.172404,0.005995,Micro-meteoroid hit,4,ObjectLog
5056.167693,5056.172404,0.004711,Micro-meteoroid hit,6,ObjectLog
5056.167830,5056.172403,0.004573,Micro-meteoroid hit,7,ObjectLog
