RA,DEC,APOGEE,FIELD,LOCATION_ID,RADIUS,cohort,Hmin,Hmax,JK0min,JK0max,fracSampling,fracAK,GLON,GLAT
282.37016,-14.28044,2,020-06,5343,0.8,medium_red,12.2,12.8,0.8,999.0,0.0893,0.6165,19.955539180369147,-6.0335599903869275
282.37016,-14.28044,2,020-06,5343,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,19.955539180369147,-6.0335599903869275
282.37016,-14.28044,2,020-06,5343,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,19.955539180369147,-6.0335599903869275
287.9277,-16.82108,2,020-12,5344,0.8,short_blue,10.0,12.2,0.5,0.8,0.0988,0.835,19.996787806277805,-11.95910979931095
287.9277,-16.82108,2,020-12,5344,0.8,short_red,10.0,12.2,0.8,999.0,0.5548,0.835,19.996787806277805,-11.95910979931095
287.9277,-16.82108,2,020-12,5344,0.8,medium_blue,12.2,12.8,0.5,0.8,0.1733,0.7904,19.996787806277805,-11.95910979931095
287.9277,-16.82108,2,020-12,5344,0.8,medium_red,12.2,12.8,0.8,999.0,0.3226,0.7904,19.996787806277805,-11.95910979931095
287.9277,-16.82108,2,020-12,5344,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,19.996787806277805,-11.95910979931095
287.9277,-16.82108,2,020-12,5344,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,19.996787806277805,-11.95910979931095
289.96613,-17.64115,2,020-14,5342,0.8,short_blue,7.0,12.2,0.5,0.8,0.1245,0.8634,20.068103683651437,-14.070542020189965
289.96613,-17.64115,2,020-14,5342,0.8,short_red,7.0,12.2,0.8,999.0,0.6667,0.8634,20.068103683651437,-14.070542020189965
289.96613,-17.64115,2,020-14,5342,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,20.068103683651437,-14.070542020189965
289.96613,-17.64115,2,020-14,5342,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,20.068103683651437,-14.070542020189965
289.96613,-17.64115,2,020-14,5342,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,20.068103683651437,-14.070542020189965
289.96613,-17.64115,2,020-14,5342,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,20.068103683651437,-14.070542020189965
291.76566,-18.50023,2,020-16,7201,0.8,short,7.0,12.2,0.5,999.0,0.103,0.898,19.980876683345468,-15.983014653839426
291.76566,-18.50023,2,020-16,7201,0.8,medium,12.2,12.8,0.5,999.0,0.316,0.8574,19.980876683345468,-15.983014653839426
291.76566,-18.50023,2,020-16,7201,0.8,long,12.8,13.3,0.5,999.0,0.0,1.0,19.980876683345468,-15.983014653839426
277.8261,-9.7169,1,022+00,4458,1.0,short,7.0,11.0,0.5,999.0,0.0199,0.4419,21.99988253002668,0.00016245159764564625
277.8261,-9.7169,1,022+00,4458,1.0,medium,11.0,12.8,0.5,999.0,0.0,1.0,21.99988253002668,0.00016245159764564625
277.8261,-9.7169,1,022+00,4458,1.0,long,12.8,13.3,0.5,999.0,0.0,1.0,21.99988253002668,0.00016245159764564625
276.032,-8.7871,1,022+02,4456,1.0,short,7.0,11.0,0.5,999.0,0.0286,0.6087,21.999899885811516,2.0001720773394793
276.032,-8.7871,1,022+02,4456,1.0,medium,11.0,12.8,0.5,999.0,0.0,1.0,21.999899885811516,2.0001720773394793
276.032,-8.7871,1,022+02,4456,1.0,long,12.8,13.8,0.5,999.0,0.0,1.0,21.999899885811516,2.0001720773394793
279.6302,-10.6372,1,022-02,4457,1.0,short,7.0,11.0,0.5,999.0,0.0252,0.571,21.99998051307181,-1.9998459966420028
279.6302,-10.6372,1,022-02,4457,1.0,medium,11.0,12.8,0.5,999.0,0.0,1.0,21.99998051307181,-1.9998459966420028
279.6302,-10.6372,1,022-02,4457,1.0,long,12.8,13.8,0.5,999.0,0.0,1.0,21.99998051307181,-1.9998459966420028
276.0798,-6.5533,1,024+03,4281,1.49,short,7.0,12.2,0.5,999.0,0.0073,0.5767,23.999884747250345,3.000112511327503
276.0798,-6.5533,1,024+03,4281,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,23.999884747250345,3.000112511327503
276.0798,-6.5533,1,024+03,4281,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,23.999884747250345,3.000112511327503
281.4587,-9.3146,1,024-03,4279,1.49,short,7.0,12.2,0.5,999.0,0.0065,0.4958,23.999937866845094,-2.9998781527048
281.4587,-9.3146,1,024-03,4279,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,23.999937866845094,-2.9998781527048
281.4587,-9.3146,1,024-03,4279,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,23.999937866845094,-2.9998781527048
273.8823,-4.2713,2,025+06,5189,1.49,short_blue,10.0,12.2,0.5,0.8,0.0231,0.7636,25.000017985292025,5.999951817932852
273.8823,-4.2713,2,025+06,5189,1.49,short_red,10.0,12.2,0.8,999.0,0.0405,0.7636,25.000017985292025,5.999951817932852
273.8823,-4.2713,2,025+06,5189,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0274,0.6951,25.000017985292025,5.999951817932852
273.8823,-4.2713,2,025+06,5189,1.49,medium_red,12.2,12.8,0.8,999.0,0.058,0.6951,25.000017985292025,5.999951817932852
273.8823,-4.2713,2,025+06,5189,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,25.000017985292025,5.999951817932852
273.8823,-4.2713,2,025+06,5189,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,25.000017985292025,5.999951817932852
270.43046,-2.4173,2,025+10,5347,0.8,short_blue,10.0,12.2,0.5,0.8,0.0976,0.8503,25.020254638421157,9.912816045810333
270.43046,-2.4173,2,025+10,5347,0.8,short_red,10.0,12.2,0.8,999.0,0.2798,0.8503,25.020254638421157,9.912816045810333
270.43046,-2.4173,2,025+10,5347,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,25.020254638421157,9.912816045810333
270.43046,-2.4173,2,025+10,5347,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,25.020254638421157,9.912816045810333
270.43046,-2.4173,2,025+10,5347,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,25.020254638421157,9.912816045810333
270.43046,-2.4173,2,025+10,5347,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,25.020254638421157,9.912816045810333
268.5792,-1.4513,2,025+12,5028,1.49,short_blue,7.0,12.2,0.5,0.8,0.0257,0.8798,25.00003585205877,11.999904767944304
268.5792,-1.4513,2,025+12,5028,1.49,short_red,7.0,12.2,0.8,999.0,0.0861,0.8798,25.00003585205877,11.999904767944304
268.5792,-1.4513,2,025+12,5028,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0245,0.8452,25.00003585205877,11.999904767944304
268.5792,-1.4513,2,025+12,5028,1.49,medium_red,12.2,12.8,0.8,999.0,0.284,0.8452,25.00003585205877,11.999904767944304
268.5792,-1.4513,2,025+12,5028,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,25.00003585205877,11.999904767944304
268.5792,-1.4513,2,025+12,5028,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,25.00003585205877,11.999904767944304
266.8265,-0.59348,2,025+14,5345,0.8,short_blue,7.0,12.2,0.5,0.8,0.1355,0.8853,24.92706021003,13.9497048818253
266.8265,-0.59348,2,025+14,5345,0.8,short_red,7.0,12.2,0.8,999.0,0.5459,0.8853,24.92706021003,13.9497048818253
266.8265,-0.59348,2,025+14,5345,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,24.92706021003,13.9497048818253
266.8265,-0.59348,2,025+14,5345,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,24.92706021003,13.9497048818253
266.8265,-0.59348,2,025+14,5345,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,24.92706021003,13.9497048818253
266.8265,-0.59348,2,025+14,5345,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,24.92706021003,13.9497048818253
284.6302,-9.7765,2,025-06,5190,1.49,short_blue,10.0,12.2,0.5,0.8,0.0185,0.6953,25.00006047262283,-6.000073739360951
284.6302,-9.7765,2,025-06,5190,1.49,short_red,10.0,12.2,0.8,999.0,0.0561,0.6953,25.00006047262283,-6.000073739360951
284.6302,-9.7765,2,025-06,5190,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0229,0.6029,25.00006047262283,-6.000073739360951
284.6302,-9.7765,2,025-06,5190,1.49,medium_red,12.2,12.8,0.8,999.0,0.0895,0.6029,25.00006047262283,-6.000073739360951
284.6302,-9.7765,2,025-06,5190,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,25.00006047262283,-6.000073739360951
284.6302,-9.7765,2,025-06,5190,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,25.00006047262283,-6.000073739360951
290.1238,-12.4117,2,025-12,5027,1.49,short_blue,7.0,12.2,0.5,0.8,0.022,0.8484,25.000099172689364,-12.000069902999158
290.1238,-12.4117,2,025-12,5027,1.49,short_red,7.0,12.2,0.8,999.0,0.1059,0.8484,25.000099172689364,-12.000069902999158
290.1238,-12.4117,2,025-12,5027,1.49,medium_blue,12.2,12.8,0.5,0.8,0.028,0.809,25.000099172689364,-12.000069902999158
290.1238,-12.4117,2,025-12,5027,1.49,medium_red,12.2,12.8,0.8,999.0,0.7077,0.809,25.000099172689364,-12.000069902999158
290.1238,-12.4117,2,025-12,5027,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,25.000099172689364,-12.000069902999158
290.1238,-12.4117,2,025-12,5027,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,25.000099172689364,-12.000069902999158
291.9816,-13.33201,2,025-14,5346,0.8,short_blue,7.0,12.2,0.5,0.8,0.1179,0.8818,24.940198695651592,-14.030736308135182
291.9816,-13.33201,2,025-14,5346,0.8,short_red,7.0,12.2,0.8,999.0,0.6378,0.8818,24.940198695651592,-14.030736308135182
291.9816,-13.33201,2,025-14,5346,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,24.940198695651592,-14.030736308135182
291.9816,-13.33201,2,025-14,5346,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,24.940198695651592,-14.030736308135182
291.9816,-13.33201,2,025-14,5346,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,24.940198695651592,-14.030736308135182
291.9816,-13.33201,2,025-14,5346,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,24.940198695651592,-14.030736308135182
281.52165,-2.609135,1,030+00,4240,1.49,short,7.0,12.2,0.5,999.0,0.0089,0.4416,30.000009236019576,-3.7102629689200758e-06
281.52165,-2.609135,1,030+00,4240,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,30.000009236019576,-3.7102629689200758e-06
281.52165,-2.609135,1,030+00,4240,1.49,long,12.8,13.8,0.5,999.0,0.0029,0.2319,30.000009236019576,-3.7102629689200758e-06
274.4072,1.0532,1,030+08,4107,1.49,short,7.0,12.2,0.5,999.0,0.0278,0.8308,29.999916682418156,8.000090533257097
274.4072,1.0532,1,030+08,4107,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,29.999916682418156,8.000090533257097
274.4072,1.0532,1,030+08,4107,1.49,long,12.8,13.3,0.5,999.0,0.0053,0.7076,29.999916682418156,8.000090533257097
270.8474,2.8819,1,030+12,4283,1.49,short,7.0,12.2,0.5,999.0,0.0473,0.8729,29.999977275596642,12.000127876886053
270.8474,2.8819,1,030+12,4283,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,29.999977275596642,12.000127876886053
270.8474,2.8819,1,030+12,4283,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,29.999977275596642,12.000127876886053
209.4839,25.3829,1,030+75,4482,1.49,short,7.0,12.2,0.5,999.0,0.6957,0.9307,30.000158960051294,75.0001377980776
209.4839,25.3829,1,030+75,4482,1.49,medium,12.2,12.8,0.5,999.0,0.0947,0.9613,30.000158960051294,75.0001377980776
209.4839,25.3829,1,030+75,4482,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,30.000158960051294,75.0001377980776
285.0905,-4.4287,1,030-04,4247,1.49,short,7.0,12.2,0.5,999.0,0.0066,0.6334,29.99995712981255,-3.9998075166947813
285.0905,-4.4287,1,030-04,4247,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,29.99995712981255,-3.9998075166947813
285.0905,-4.4287,1,030-04,4247,1.49,long,12.8,13.3,0.5,999.0,0.0119,0.3053,29.99995712981255,-3.9998075166947813
288.6771,-6.2312,1,030-08,4254,1.49,short,7.0,12.2,0.5,999.0,0.0208,0.8012,29.999896924890237,-7.999881624715972
288.6771,-6.2312,1,030-08,4254,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,29.999896924890237,-7.999881624715972
288.6771,-6.2312,1,030-08,4254,1.49,long,12.8,13.3,0.5,999.0,0.006,0.6658,29.999896924890237,-7.999881624715972
292.2882,-8.0092,1,030-12,4282,1.49,short,7.0,12.2,0.5,999.0,0.043,0.8676,29.999921016883526,-11.9998612338139
292.2882,-8.0092,1,030-12,4282,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,29.999921016883526,-11.9998612338139
292.2882,-8.0092,1,030-12,4282,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,29.999921016883526,-11.9998612338139
283.3466,0.9506,2,034+00,5029,1.49,short_blue,7.0,12.2,0.5,0.8,0.0211,0.4762,34.000057518617794,-2.964503206862083e-05
283.3466,0.9506,2,034+00,5029,1.49,short_red,7.0,12.2,0.8,999.0,0.0117,0.4762,34.000057518617794,-2.964503206862083e-05
283.3466,0.9506,2,034+00,5029,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0127,0.3606,34.000057518617794,-2.964503206862083e-05
283.3466,0.9506,2,034+00,5029,1.49,medium_red,12.2,12.8,0.8,999.0,0.0148,0.3606,34.000057518617794,-2.964503206862083e-05
283.3466,0.9506,2,034+00,5029,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,34.000057518617794,-2.964503206862083e-05
283.3466,0.9506,2,034+00,5029,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,34.000057518617794,-2.964503206862083e-05
272.6165,6.3748,2,034+12,5070,1.49,short_blue,7.0,12.2,0.5,0.8,0.0285,0.8834,34.00005720297257,11.999928510908052
272.6165,6.3748,2,034+12,5070,1.49,short_red,7.0,12.2,0.8,999.0,0.1516,0.8834,34.00005720297257,11.999928510908052
272.6165,6.3748,2,034+12,5070,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0452,0.844,34.00005720297257,11.999928510908052
272.6165,6.3748,2,034+12,5070,1.49,medium_red,12.2,12.8,0.8,999.0,0.6038,0.844,34.00005720297257,11.999928510908052
272.6165,6.3748,2,034+12,5070,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,34.00005720297257,11.999928510908052
272.6165,6.3748,2,034+12,5070,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,34.00005720297257,11.999928510908052
288.6869,-1.7859,2,034-06,5191,1.49,short_blue,10.0,12.2,0.5,0.8,0.0228,0.741,34.00000842391497,-6.000054407661105
288.6869,-1.7859,2,034-06,5191,1.49,short_red,10.0,12.2,0.8,999.0,0.0573,0.741,34.00000842391497,-6.000054407661105
288.6869,-1.7859,2,034-06,5191,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0298,0.663,34.00000842391497,-6.000054407661105
288.6869,-1.7859,2,034-06,5191,1.49,medium_red,12.2,12.8,0.8,999.0,0.1287,0.663,34.00000842391497,-6.000054407661105
288.6869,-1.7859,2,034-06,5191,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,34.00000842391497,-6.000054407661105
288.6869,-1.7859,2,034-06,5191,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,34.00000842391497,-6.000054407661105
284.9458,4.0646,1,038+00,4312,1.49,short,7.0,12.2,0.5,999.0,0.009,0.4389,37.49990162857795,0.00011542257588059391
284.9458,4.0646,1,038+00,4312,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,37.49990162857795,0.00011542257588059391
284.9458,4.0646,1,038+00,4312,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,37.49990162857795,0.00011542257588059391
281.37,5.8841,1,038+04,4468,1.49,short,7.0,12.2,0.5,999.0,0.0118,0.7062,37.49993432893271,4.000074036980458
281.37,5.8841,1,038+04,4468,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,37.49993432893271,4.000074036980458
281.37,5.8841,1,038+04,4468,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,37.49993432893271,4.000074036980458
288.5055,2.2294,1,038-04,4467,1.49,short,7.0,12.2,0.5,999.0,0.0094,0.6666,37.499901335714966,-3.9999010668314536
288.5055,2.2294,1,038-04,4467,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,37.499901335714966,-3.9999010668314536
288.5055,2.2294,1,038-04,4467,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,37.499901335714966,-3.9999010668314536
226.6064,26.7212,1,040+60,4495,1.49,short,7.0,12.2,0.5,999.0,0.542,0.9426,39.99997017343265,60.000140299604894
226.6064,26.7212,1,040+60,4495,1.49,medium,12.2,12.8,0.5,999.0,0.1294,0.9555,39.99997017343265,60.000140299604894
226.6064,26.7212,1,040+60,4495,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,39.99997017343265,60.000140299604894
288.42742,10.723694,1,045+00,4268,1.49,short,7.0,12.2,0.5,999.0,0.0069,0.4755,44.99992073242193,0.00013135954251095592
288.42742,10.723694,1,045+00,4268,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,44.99992073242193,0.00013135954251095592
288.42742,10.723694,1,045+00,4268,1.49,long,12.8,13.8,0.5,999.0,0.0,1.0,44.99992073242193,0.00013135954251095592
282.9644,13.4571,1,045+06,4306,1.49,short,7.0,12.2,0.5,999.0,0.0198,0.7744,44.9999595439542,6.000103724191791
282.9644,13.4571,1,045+06,4306,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,44.9999595439542,6.000103724191791
282.9644,13.4571,1,045+06,4306,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,44.9999595439542,6.000103724191791
277.378,16.07,1,045+12,4307,1.49,short,7.0,12.2,0.5,999.0,0.0589,0.8725,44.99992961163483,12.000178678958722
277.378,16.07,1,045+12,4307,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,44.99992961163483,12.000178678958722
277.378,16.07,1,045+12,4307,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,44.99992961163483,12.000178678958722
259.6904,22.9007,1,045+30,4523,1.49,short,7.0,12.2,0.5,999.0,0.2472,0.9355,44.99989405733279,30.000124213892846
259.6904,22.9007,1,045+30,4523,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,44.99989405733279,30.000124213892846
259.6904,22.9007,1,045+30,4523,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,44.99989405733279,30.000124213892846
293.7911,7.8969,1,045-06,4305,1.49,short,7.0,12.2,0.5,999.0,0.0189,0.7542,44.9999667235273,-5.999882983494915
293.7911,7.8969,1,045-06,4305,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,44.9999667235273,-5.999882983494915
293.7911,7.8969,1,045-06,4305,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,44.9999667235273,-5.999882983494915
299.081,5.0027,1,045-12,4304,1.49,short,7.0,12.2,0.5,999.0,0.052,0.875,44.99993846093768,-11.99988121659552
299.081,5.0027,1,045-12,4304,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,44.99993846093768,-11.99988121659552
299.081,5.0027,1,045-12,4304,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,44.99993846093768,-11.99988121659552
240.575,28.09,1,046+48,4452,1.49,short,7.0,12.2,0.5,999.0,0.3456,0.9438,45.74200388976652,47.98466801621225
240.575,28.09,1,046+48,4452,1.49,medium,12.2,12.8,0.5,999.0,0.1419,0.9573,45.74200388976652,47.98466801621225
240.575,28.09,1,046+48,4452,1.49,long,12.8,13.8,0.5,999.0,0.0,1.0,45.74200388976652,47.98466801621225
290.3419,14.2605,2,049+00,5031,1.49,short_blue,7.0,12.2,0.5,0.8,0.0078,0.5737,49.000102458458045,-0.00010825274093632864
290.3419,14.2605,2,049+00,5031,1.49,short_red,7.0,12.2,0.8,999.0,0.0057,0.5737,49.000102458458045,-0.00010825274093632864
290.3419,14.2605,2,049+00,5031,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0064,0.4557,49.000102458458045,-0.00010825274093632864
290.3419,14.2605,2,049+00,5031,1.49,medium_red,12.2,12.8,0.8,999.0,0.0085,0.4557,49.000102458458045,-0.00010825274093632864
290.3419,14.2605,2,049+00,5031,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,49.000102458458045,-0.00010825274093632864
290.3419,14.2605,2,049+00,5031,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,49.000102458458045,-0.00010825274093632864
279.1106,19.6183,2,049+12,5032,1.49,short_blue,7.0,12.2,0.5,0.8,0.0324,0.8983,49.000088035255835,11.999920931358
279.1106,19.6183,2,049+12,5032,1.49,short_red,7.0,12.2,0.8,999.0,0.1897,0.8983,49.000088035255835,11.999920931358
279.1106,19.6183,2,049+12,5032,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0618,0.8624,49.000088035255835,11.999920931358
279.1106,19.6183,2,049+12,5032,1.49,medium_red,12.2,12.8,0.8,999.0,0.6341,0.8624,49.000088035255835,11.999920931358
279.1106,19.6183,2,049+12,5032,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,49.000088035255835,11.999920931358
279.1106,19.6183,2,049+12,5032,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,49.000088035255835,11.999920931358
224.51483,31.300611,1,049+62,4220,1.49,short,7.0,12.2,0.5,999.0,0.5773,0.9493,49.184321067786634,62.15442428451823
224.51483,31.300611,1,049+62,4220,1.49,medium,12.2,12.8,0.5,999.0,0.2252,0.954,49.184321067786634,62.15442428451823
224.51483,31.300611,1,049+62,4220,1.49,long,12.8,13.8,0.5,999.0,0.0,1.0,49.184321067786634,62.15442428451823
295.7406,11.3801,2,049-06,5192,1.49,short_blue,10.0,12.2,0.5,0.8,0.0129,0.7658,49.00000885332025,-6.00009600635452
295.7406,11.3801,2,049-06,5192,1.49,short_red,10.0,12.2,0.8,999.0,0.0559,0.7658,49.00000885332025,-6.00009600635452
295.7406,11.3801,2,049-06,5192,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0171,0.6931,49.00000885332025,-6.00009600635452
295.7406,11.3801,2,049-06,5192,1.49,medium_red,12.2,12.8,0.8,999.0,0.1062,0.6931,49.00000885332025,-6.00009600635452
295.7406,11.3801,2,049-06,5192,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,49.00000885332025,-6.00009600635452
295.7406,11.3801,2,049-06,5192,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,49.00000885332025,-6.00009600635452
301.0295,8.4035,2,049-12,5030,1.49,short_blue,7.0,12.2,0.5,0.8,0.0318,0.8882,49.00008456532114,-12.000085800400878
301.0295,8.4035,2,049-12,5030,1.49,short_red,7.0,12.2,0.8,999.0,0.1766,0.8882,49.00008456532114,-12.000085800400878
301.0295,8.4035,2,049-12,5030,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0531,0.8406,49.00008456532114,-12.000085800400878
301.0295,8.4035,2,049-12,5030,1.49,medium_red,12.2,12.8,0.8,999.0,0.6889,0.8406,49.00008456532114,-12.000085800400878
301.0295,8.4035,2,049-12,5030,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,49.00008456532114,-12.000085800400878
301.0295,8.4035,2,049-12,5030,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,49.00008456532114,-12.000085800400878
227.04,31.7021,1,050+60,4496,1.49,short,7.0,12.2,0.5,999.0,0.25,0.9456,50.00001136961638,60.000111502128874
227.04,31.7021,1,050+60,4496,1.49,medium,12.2,12.8,0.5,999.0,0.0922,0.9565,50.00001136961638,60.000111502128874
227.04,31.7021,1,050+60,4496,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,50.00001136961638,60.000111502128874
292.0659,17.3424,1,053+00,4313,1.49,short,7.0,12.2,0.5,999.0,0.0101,0.4983,52.49996801871792,0.00014103213767411652
292.0659,17.3424,1,053+00,4313,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,52.49996801871792,0.00014103213767411652
292.0659,17.3424,1,053+00,4313,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,52.49996801871792,0.00014103213767411652
288.3448,19.2179,1,053+04,4540,1.49,short,7.0,12.2,0.5,999.0,0.0133,0.737,52.49988483966079,4.000126061708789
288.3448,19.2179,1,053+04,4540,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,52.49988483966079,4.000126061708789
288.3448,19.2179,1,053+04,4540,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,52.49988483966079,4.000126061708789
295.7103,15.3994,1,053-04,4541,1.49,short,7.0,12.2,0.5,999.0,0.0136,0.7253,52.49986861847954,-3.999856393084062
295.7103,15.3994,1,053-04,4541,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,52.49986861847954,-3.999856393084062
295.7103,15.3994,1,053-04,4541,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,52.49986861847954,-3.999856393084062
230.0125,36.1308,1,058+57,4451,1.49,short,7.0,12.2,0.5,999.0,0.4525,0.954,58.294626632332005,57.328488026401985
230.0125,36.1308,1,058+57,4451,1.49,medium,12.2,12.8,0.5,999.0,0.0959,0.9758,58.294626632332005,57.328488026401985
230.0125,36.1308,1,058+57,4451,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,58.294626632332005,57.328488026401985
295.97638,23.890382,1,060+00,4241,1.49,short,7.0,12.2,0.5,999.0,0.0221,0.5237,60.00000765030394,-9.280162305285223e-07
295.97638,23.890382,1,060+00,4241,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,60.00000765030394,-9.280162305285223e-07
295.97638,23.890382,1,060+00,4241,1.49,long,12.8,13.8,0.5,999.0,0.0033,0.3931,60.00000765030394,-9.280162305285223e-07
292.1243,25.8368,1,060+04,4245,1.49,short,7.0,12.2,0.5,999.0,0.0096,0.7129,59.999925440845416,4.000133352860596
292.1243,25.8368,1,060+04,4245,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,59.999925440845416,4.000133352860596
292.1243,25.8368,1,060+04,4245,1.49,long,12.8,13.3,0.5,999.0,0.0123,0.4907,59.999925440845416,4.000133352860596
288.1472,27.6783,1,060+08,4251,1.49,short,7.0,12.2,0.5,999.0,0.0327,0.8533,59.99991857161009,8.000060943597349
288.1472,27.6783,1,060+08,4251,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,59.99991857161009,8.000060943597349
288.1472,27.6783,1,060+08,4251,1.49,long,12.8,13.3,0.5,999.0,0.0101,0.7422,59.99991857161009,8.000060943597349
284.0381,29.4025,1,060+12,4285,1.49,short,7.0,12.2,0.5,999.0,0.0738,0.8903,59.99991594403147,12.000077211236912
